index,Row ID,Opportunity ID,Created Date,Closed Date,Stage,Opportunity Name,Sales
5675,4665,CA-2019-116232,09/23/23,09/27/23,Closed Won,Acco Suede Grain Vinyl Round Ring Binder,7506.00
5676,4666,CA-2019-116232,09/23/23,09/27/23,Closed Won,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56
5677,5213,CA-2019-145898,09/27/23,09/27/23,Proposing,Advantus Rolling Storage Box,51.45
5678,5214,CA-2019-145898,09/27/23,09/27/23,Proposing,Avery 494,7.83
5679,5215,CA-2019-145898,09/27/23,09/27/23,Proposing,SANFORD Major Accent Highlighters,35.40
5680,5216,CA-2019-145898,09/27/23,09/27/23,Proposing,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.90
5681,5242,CA-2019-110730,09/24/23,09/27/23,Negotiating,Acme Design Stainless Steel Bent Scissors,13.68
5682,5299,CA-2019-106656,09/24/23,09/27/23,Closed Lost,Poly String Tie Envelopes,4.08
5683,5300,CA-2019-106656,09/24/23,09/27/23,Closed Lost,Avery 51,18.90
5684,6053,CA-2019-124016,09/24/23,09/27/23,Negotiating,Xerox 1970,11952.00
5685,6054,CA-2019-124016,09/24/23,09/27/23,Negotiating,"Eldon 400 Class Desk Accessories, Black Carbon",28.00
5686,6055,CA-2019-124016,09/24/23,09/27/23,Negotiating,Fellowes Black Plastic Comb Bindings,12201.00
5687,6263,CA-2019-132479,09/25/23,09/27/23,Closed Lost,GBC ProClick 150 Presentation Binding System,442372.00
5688,9721,CA-2019-119641,09/23/23,09/27/23,Closed Won,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96
5689,2369,US-2019-129469,09/24/23,09/28/23,Closed Won,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",5327.04
5690,2370,US-2019-129469,09/24/23,09/28/23,Closed Won,"Dixon Ticonderoga Maple Cedar Pencil, #2",4912.00
5691,9351,CA-2019-159009,09/24/23,09/28/23,Closed Won,"ACCOHIDE 3-Ring Binder, Blue, 1""",13216.00
5692,9352,CA-2019-159009,09/24/23,09/28/23,Closed Won,Global Deluxe Steno Chair,184752.00
5693,9414,CA-2019-132017,09/27/23,09/28/23,Closed Lost,GBC Recycled VeloBinder Covers,6816.00
5694,9538,CA-2019-148747,09/26/23,09/28/23,Closed Lost,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477666.00
5695,9554,CA-2019-125724,09/23/23,09/28/23,Closed Won,Aluminum Document Frame,6843.20
5696,3746,CA-2019-149979,09/24/23,09/29/23,Negotiating,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25
5697,3747,CA-2019-149979,09/24/23,09/29/23,Negotiating,Hon Mobius Operator's Chair,368.97
5698,3965,CA-2019-120257,09/23/23,09/29/23,Closed Won,Newell 348,7872.00
5699,5634,CA-2019-101742,09/24/23,09/29/23,Negotiating,3-ring staple pack,10528.00
5700,5872,CA-2019-154235,09/25/23,09/29/23,Closed Won,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
5701,6284,CA-2019-100944,09/25/23,09/29/23,Closed Won,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.90
5702,6285,CA-2019-100944,09/25/23,09/29/23,Closed Won,Hon Olson Stacker Stools,563.24
5703,6465,US-2019-155404,09/23/23,09/29/23,Closed Won,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28
5704,9447,CA-2019-158617,09/23/23,09/29/23,Closed Won,Xerox 1895,35.88
5705,9983,US-2019-157728,09/23/23,09/29/23,Closed Won,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",35.56
5706,9984,US-2019-157728,09/23/23,09/29/23,Closed Won,Panasonic KX TS208W Corded phone,97.98
5707,3621,CA-2019-109743,09/23/23,09/30/23,Closed Won,Berol Giant Pencil Sharpener,40776.00
5708,3622,CA-2019-109743,09/23/23,09/30/23,Closed Won,PayAnywhere Card Reader,6393.60
5709,4081,CA-2019-140417,09/26/23,09/30/23,Closed Won,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60048.00
5710,4082,CA-2019-140417,09/26/23,09/30/23,Closed Won,GBC Poly Designer Binding Covers,5022.00
5711,7126,CA-2019-123176,09/28/23,09/30/23,Negotiating,Xerox 1965,17.94
5712,7127,CA-2019-123176,09/28/23,09/30/23,Negotiating,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89
5713,7354,CA-2019-151974,09/23/23,09/30/23,Closed Won,Avery 476,16520.00
5714,7725,CA-2019-113978,09/26/23,09/30/23,Closed Won,Hoover Shoulder Vac Commercial Portable Vacuum,28625.60
5715,7726,CA-2019-113978,09/26/23,09/30/23,Closed Won,Eldon Gobal File Keepers,24224.00
5716,7727,CA-2019-113978,09/26/23,09/30/23,Closed Won,"SAFCO Commercial Wire Shelving, Black",331536.00
5717,1077,CA-2019-161781,09/30/23,10/01/2023,Closed Lost,Newell 328,40.88
5718,1410,US-2019-122245,09/26/23,10/01/2023,Closed Won,Bevis Boat-Shaped Conference Table,393165.00
5719,4032,CA-2019-169957,09/27/23,10/01/2023,Closed Won,Belkin 7 Outlet SurgeMaster II,236.88
5720,4033,CA-2019-169957,09/27/23,10/01/2023,Closed Won,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.90
5721,4034,CA-2019-169957,09/27/23,10/01/2023,Closed Won,Micro Innovations USB RF Wireless Keyboard with Mouse,100.00
5722,5620,US-2019-124163,09/26/23,10/01/2023,Closed Won,Logitech Wireless Headset h800,499.95
5723,5621,US-2019-124163,09/26/23,10/01/2023,Closed Won,Manco Dry-Lighter Erasable Highlighter,3.04
5724,5622,US-2019-124163,09/26/23,10/01/2023,Closed Won,"Global Fabric Manager's Chair, Dark Gray",201.96
5725,5623,US-2019-124163,09/26/23,10/01/2023,Closed Won,Eldon Expressions Mahogany Wood Desk Collection,68.64
5726,5681,CA-2019-141551,09/25/23,10/01/2023,Closed Won,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38
5727,5682,CA-2019-141551,09/25/23,10/01/2023,Closed Won,Xerox 232,6.48
5728,5724,CA-2019-165820,09/27/23,10/01/2023,Closed Won,Xerox 1905,12.96
5729,9087,CA-2019-143406,09/27/23,10/01/2023,Closed Won,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,9303.20
5730,9088,CA-2019-143406,09/27/23,10/01/2023,Closed Won,High-Back Leather Manager's Chair,454965.00
5731,377,US-2019-134656,09/29/23,10/02/2023,Closed Lost,Xerox 1960,99136.00
5732,458,US-2019-157945,09/27/23,10/02/2023,Closed Won,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747558.00
5733,459,US-2019-157945,09/27/23,10/02/2023,Closed Won,Staple envelope,8928.00
5734,1314,US-2019-134488,09/25/23,10/02/2023,Closed Won,Office Star - Contemporary Task Swivel Chair,155372.00
5735,1459,CA-2019-123722,09/26/23,10/02/2023,Closed Won,Avery 499,15936.00
5736,1683,US-2019-101497,09/30/23,10/02/2023,Negotiating,Xerox 1887,18.97
5737,2651,US-2019-146794,09/27/23,10/02/2023,Closed Won,Bestar Classic Bookcase,4249.57
5738,2667,CA-2019-111794,10/02/2023,10/02/2023,Proposing,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,7951.20
5739,2668,CA-2019-111794,10/02/2023,10/02/2023,Proposing,Easy-staple paper,28352.00
5740,4190,CA-2019-157714,09/27/23,10/02/2023,Negotiating,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99
5741,4519,CA-2019-101385,09/26/23,10/02/2023,Closed Won,BIC Brite Liner Highlighters,16.56
5742,5662,CA-2019-108875,09/25/23,10/02/2023,Closed Won,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44
5743,5663,CA-2019-108875,09/25/23,10/02/2023,Closed Won,Sensible Storage WireTech Storage Systems,511056.00
5744,7730,US-2019-109260,09/27/23,10/02/2023,Closed Won,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),43197.60
5745,8088,CA-2019-106621,09/30/23,10/02/2023,Negotiating,Newell 351,10496.00
5746,8322,US-2019-149790,09/27/23,10/02/2023,Closed Won,Ibico Recycled Linen-Style Covers,15624.00
5747,9837,US-2019-125402,09/26/23,10/02/2023,Closed Won,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",10.90
5748,9838,US-2019-125402,09/26/23,10/02/2023,Closed Won,Alphabetical Labels for Top Tab Filing,29.60
5749,9839,US-2019-125402,09/26/23,10/02/2023,Closed Won,Avery 513,4.98
5750,9840,US-2019-125402,09/26/23,10/02/2023,Closed Won,Canon PC-428 Personal Copier,47997.60
5751,9841,US-2019-125402,09/26/23,10/02/2023,Closed Won,"SmartStand Mobile Device Holder, Assorted Colors",44736.00
5752,9842,US-2019-125402,09/26/23,10/02/2023,Closed Won,Newell 346,5.76
5753,9843,US-2019-125402,09/26/23,10/02/2023,Closed Won,"Global Airflow Leather Mesh Back Chair, Black",483136.00
5754,868,CA-2019-134362,09/30/23,10/03/2023,Closed Lost,Avery 483,15936.00
5755,1068,CA-2019-157686,10/02/2023,10/03/2023,Closed Lost,"Global Value Mid-Back Manager's Chair, Gray",194848.00
5756,1264,CA-2019-155992,10/02/2023,10/03/2023,Closed Lost,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,69.90
5757,1265,CA-2019-155992,10/02/2023,10/03/2023,Closed Lost,Westinghouse Clip-On Gooseneck Lamps,41.85
5758,5399,CA-2019-163202,09/28/23,10/03/2023,Closed Won,Recycled Pressboard Report Cover with Reinforced Top Hinge,2907.00
5759,2404,US-2019-110170,09/28/23,10/04/2023,Closed Won,O'Sullivan Plantations 2-Door Library in Landvery Oak,0.00
5760,3500,CA-2019-108616,09/30/23,10/04/2023,Closed Won,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,209.97
5761,3501,CA-2019-108616,09/30/23,10/04/2023,Closed Won,Premium Transparent Presentation Covers by GBC,62.94
5762,3502,CA-2019-108616,09/30/23,10/04/2023,Closed Won,"Sanford Colorific Colored Pencils, 12/Box",25.92
5763,4225,CA-2019-108644,10/01/2023,10/04/2023,Closed Lost,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",19640.00
5764,4513,CA-2019-118969,10/03/2023,10/04/2023,Closed Lost,"Premier Elliptical Ring Binder, Black",5479.20
5765,5357,CA-2019-138037,09/30/23,10/04/2023,Closed Won,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24
5766,6908,CA-2019-140249,09/28/23,10/04/2023,Closed Won,Samsung Galaxy S4,0.00
5767,9332,CA-2019-108056,09/30/23,10/04/2023,Closed Won,Wilson Electronics DB Pro Signal Booster,859.20
5768,9987,CA-2019-125794,09/30/23,10/04/2023,Closed Won,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24
5769,4304,CA-2019-121601,10/05/2023,10/05/2023,Proposing,Laser & Ink Jet Business Envelopes,59752.00
5770,6946,CA-2019-106243,10/01/2023,10/05/2023,Closed Won,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92
5771,2229,CA-2019-139157,10/02/2023,10/06/2023,Closed Won,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330588.00
5772,897,CA-2019-140634,10/04/2023,10/07/2023,Negotiating,Staple envelope,15648.00
5773,2993,CA-2019-134376,10/03/2023,10/07/2023,Closed Won,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
5774,6265,US-2019-115952,10/07/2023,10/07/2023,Proposing,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
5775,7192,CA-2019-116918,10/02/2023,10/07/2023,Negotiating,Avery Non-Stick Binders,5388.00
5776,7193,CA-2019-116918,10/02/2023,10/07/2023,Negotiating,Staples in misc. colors,30976.00
5777,6370,CA-2019-103919,10/04/2023,10/08/2023,Closed Won,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08
5778,7642,US-2019-157490,10/07/2023,10/08/2023,Closed Lost,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
5779,7643,US-2019-157490,10/07/2023,10/08/2023,Closed Lost,Recycled Easel Ring Binders,17904.00
5780,7644,US-2019-157490,10/07/2023,10/08/2023,Closed Lost,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11976.00
5781,7645,US-2019-157490,10/07/2023,10/08/2023,Closed Lost,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96
5782,7872,CA-2019-101672,10/04/2023,10/08/2023,Closed Won,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16
5783,7873,CA-2019-101672,10/04/2023,10/08/2023,Closed Won,Global Deluxe High-Back Manager's Chair,915136.00
5784,7874,CA-2019-101672,10/04/2023,10/08/2023,Closed Won,Xerox 1900,8.56
5785,7875,CA-2019-101672,10/04/2023,10/08/2023,Closed Won,Xerox 1891,97.82
5786,981,CA-2019-144939,10/04/2023,10/09/2023,Closed Won,Office Star - Contemporary Task Swivel Chair,599292.00
5787,5507,US-2019-162026,10/09/2023,10/09/2023,Proposing,Xerox 1925,61.96
5788,7666,US-2019-140158,10/05/2023,10/09/2023,Closed Won,Ibico Plastic Spiral Binding Combs,30.40
5789,7667,US-2019-140158,10/05/2023,10/09/2023,Closed Won,Hewlett Packard LaserJet 3310 Copier,5399.91
5790,7668,US-2019-140158,10/05/2023,10/09/2023,Closed Won,Letter Size File,119.10
5791,8922,CA-2019-145709,10/05/2023,10/09/2023,Closed Won,Samsung HM1900 Bluetooth Headset,5268.00
5792,8923,CA-2019-145709,10/05/2023,10/09/2023,Closed Won,Magna Visual Magnetic Picture Hangers,11568.00
5793,4751,CA-2019-127649,10/08/2023,10/10/2023,Closed Lost,Okidata C331dn Printer,8376.00
5794,6826,CA-2019-118689,10/03/2023,10/10/2023,Closed Won,Acco Perma 4000 Stacking Storage Drawers,32.48
5795,6827,CA-2019-118689,10/03/2023,10/10/2023,Closed Won,Canon imageCLASS 2200 Advanced Copier,17499.95
5796,6828,CA-2019-118689,10/03/2023,10/10/2023,Closed Won,Ibico Ibimaster 300 Manual Binding System,735.98
5797,6829,CA-2019-118689,10/03/2023,10/10/2023,Closed Won,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34370.00
5798,6830,CA-2019-118689,10/03/2023,10/10/2023,Closed Won,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96
5799,8157,CA-2019-131296,10/05/2023,10/10/2023,Closed Won,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239372.00
5800,6377,CA-2019-163216,10/08/2023,10/11/2023,Closed Lost,Avery 511,4928.00
5801,6507,US-2019-128909,10/10/2023,10/12/2023,Negotiating,Xerox 1947,19136.00
5802,6508,US-2019-128909,10/10/2023,10/12/2023,Negotiating,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,33283.20
5803,8007,CA-2019-139808,10/08/2023,10/12/2023,Closed Won,"Alliance Super-Size Bands, Assorted Sizes",93.36
5804,5004,CA-2019-155033,10/08/2023,10/13/23,Closed Won,Astroparche Fine Business Paper,10.56
5805,7968,CA-2019-157707,10/11/2023,10/13/23,Closed Lost,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90882.00
5806,7969,CA-2019-157707,10/11/2023,10/13/23,Closed Lost,iOttie HLCRIO102 Car Mount,15992.00
5807,7970,CA-2019-157707,10/11/2023,10/13/23,Closed Lost,"Global Manager's Adjustable Task Chair, Storm",120784.00
5808,9835,CA-2019-126627,10/11/2023,10/13/23,Closed Lost,"Eldon 400 Class Desk Accessories, Black Carbon",14.00
5809,9836,CA-2019-126627,10/11/2023,10/13/23,Closed Lost,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",16392.00
5810,3449,CA-2019-162614,10/08/2023,10/14/23,Closed Won,GBC Recycled VeloBinder Covers,27264.00
5811,5975,CA-2019-135636,10/09/2023,10/14/23,Closed Won,Fellowes Econo/Stor Drawers,387.72
5812,2557,US-2019-126844,10/09/2023,10/15/23,Closed Won,Contemporary Wood/Metal Frame,51712.00
5813,7273,US-2019-150357,10/11/2023,10/15/23,Closed Won,Martin-Yale Premier Letter Opener,20608.00
5814,7274,US-2019-150357,10/11/2023,10/15/23,Closed Won,Presstex Flexible Ring Binders,4095.00
5815,7357,CA-2019-114748,10/10/2023,10/15/23,Closed Won,Newell 310,1408.00
5816,7358,CA-2019-114748,10/10/2023,10/15/23,Closed Won,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169568.00
5817,2785,CA-2019-116974,10/10/2023,10/16/23,Closed Won,Mediabridge Sport Armband iPhone 5s,23976.00
5818,5767,CA-2019-149685,10/09/2023,10/16/23,Closed Won,Avery 50,60144.00
5819,9751,CA-2019-113390,10/12/2023,10/16/23,Closed Won,Avery Fluorescent Highlighter Four-Color Set,5344.00
5820,9752,CA-2019-113390,10/12/2023,10/16/23,Closed Won,Newell 309,27.72
5821,1864,US-2019-100839,10/14/23,10/18/23,Closed Won,Hon 5100 Series Wood Tables,727.45
5822,1865,US-2019-100839,10/14/23,10/18/23,Closed Won,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96
5823,1485,US-2019-108098,10/15/23,10/19/23,Closed Won,WD My Passport Ultra 500GB Portable External Hard Drive,177.00
5824,9505,CA-2019-113607,10/15/23,10/19/23,Closed Won,Motorola L703CM,1091.93
5825,9506,CA-2019-113607,10/15/23,10/19/23,Closed Won,Xerox 1908,111.96
5826,134,CA-2019-145583,10/14/23,10/20/23,Closed Won,Xerox 195,20.04
5827,135,CA-2019-145583,10/14/23,10/20/23,Closed Won,Xerox 1880,35.44
5828,136,CA-2019-145583,10/14/23,10/20/23,Closed Won,"Sanford Colorific Colored Pencils, 12/Box",11.52
5829,137,CA-2019-145583,10/14/23,10/20/23,Closed Won,Ideal Clamps,4.02
5830,138,CA-2019-145583,10/14/23,10/20/23,Closed Won,GBC Wire Binding Strips,76176.00
5831,139,CA-2019-145583,10/14/23,10/20/23,Closed Won,Fiskars Softgrip Scissors,65.88
5832,140,CA-2019-145583,10/14/23,10/20/23,Closed Won,Longer-Life Soft White Bulbs,43120.00
5833,2164,CA-2019-154018,10/14/23,10/20/23,Closed Won,Razer Kraken PRO Over Ear PC and Music Headset,191976.00
5834,2165,CA-2019-154018,10/14/23,10/20/23,Closed Won,Array Memo Cubes,8288.00
5835,2166,CA-2019-154018,10/14/23,10/20/23,Closed Won,"Tenex ""The Solids"" Textured Chair Mats",139.92
5836,2167,CA-2019-154018,10/14/23,10/20/23,Closed Won,Newell 334,15872.00
5837,2168,CA-2019-154018,10/14/23,10/20/23,Closed Won,Avery Non-Stick Binders,6286.00
5838,9514,CA-2019-125220,10/15/23,10/20/23,Closed Won,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75
5839,1499,CA-2019-141586,10/18/23,10/21/23,Closed Lost,"Avery Durable Plastic 1"" Binders",18.16
5840,3695,CA-2019-142097,10/16/23,10/21/23,Closed Won,GBC Twin Loop Wire Binding Elements,232.96
5841,3696,CA-2019-142097,10/16/23,10/21/23,Closed Won,#10 Self-Seal White Envelopes,6654.00
5842,3697,CA-2019-142097,10/16/23,10/21/23,Closed Won,Holmes Odor Grabber,43.26
5843,3801,CA-2019-156503,10/15/23,10/21/23,Closed Won,SAFCO Folding Chair Trolley,102592.00
5844,3802,CA-2019-156503,10/15/23,10/21/23,Closed Won,Maxell 4.7GB DVD-R,22704.00
5845,3803,CA-2019-156503,10/15/23,10/21/23,Closed Won,Xerox 1944,93024.00
5846,3804,CA-2019-156503,10/15/23,10/21/23,Closed Won,Staple remover,12768.00
5847,3805,CA-2019-156503,10/15/23,10/21/23,Closed Won,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35008.00
5848,3806,CA-2019-156503,10/15/23,10/21/23,Closed Won,Xerox 1916,39152.00
5849,6441,CA-2019-101161,10/14/23,10/21/23,Closed Won,BIC Liqua Brite Liner,34.70
5850,6442,CA-2019-101161,10/14/23,10/21/23,Closed Won,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87
5851,6443,CA-2019-101161,10/14/23,10/21/23,Closed Won,Computer Printout Paper with Letter-Trim Perforations,37.94
5852,6444,CA-2019-101161,10/14/23,10/21/23,Closed Won,Avery White Multi-Purpose Labels,24.90
5853,6445,CA-2019-101161,10/14/23,10/21/23,Closed Won,Howard Miller Distant Time Traveler Alarm Clock,82.26
5854,7317,CA-2019-132066,10/17/23,10/21/23,Closed Won,Chromcraft Rectangular Conference Tables,142182.00
5855,9201,CA-2019-152688,10/18/23,10/21/23,Closed Lost,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98
5856,9202,CA-2019-152688,10/18/23,10/21/23,Closed Lost,GBC ProClick 150 Presentation Binding System,315.98
5857,367,CA-2019-155516,10/22/23,10/22/23,Proposing,Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders,23.20
5858,368,CA-2019-155516,10/22/23,10/22/23,Proposing,Staple remover,7.36
5859,369,CA-2019-155516,10/22/23,10/22/23,Proposing,Pizazz Global Quick File,104.79
5860,370,CA-2019-155516,10/22/23,10/22/23,Proposing,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
5861,2176,CA-2019-125738,10/16/23,10/22/23,Closed Won,Xerox 1982,45.68
5862,2177,CA-2019-125738,10/16/23,10/22/23,Closed Won,Xerox 1986,60.12
5863,2178,CA-2019-125738,10/16/23,10/22/23,Closed Won,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72
5864,2179,CA-2019-125738,10/16/23,10/22/23,Closed Won,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.60
5865,2519,CA-2019-124352,10/16/23,10/22/23,Closed Won,Avery 49,20.16
5866,2520,CA-2019-124352,10/16/23,10/22/23,Closed Won,Avery 508,29.46
5867,2521,CA-2019-124352,10/16/23,10/22/23,Closed Won,Hoover Upright Vacuum With Dirt Cup,8685.90
5868,2522,CA-2019-124352,10/16/23,10/22/23,Closed Won,Xerox 1999,12.96
5869,2523,CA-2019-124352,10/16/23,10/22/23,Closed Won,Samsung Replacement EH64AVFWE Premium Headset,5.50
5870,2524,CA-2019-124352,10/16/23,10/22/23,Closed Won,Ibico Plastic Spiral Binding Combs,121.60
5871,8371,CA-2019-163972,10/18/23,10/22/23,Closed Won,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120666.00
5872,8890,CA-2019-147256,10/18/23,10/22/23,Negotiating,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97
5873,8891,CA-2019-147256,10/18/23,10/22/23,Negotiating,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59
5874,2886,US-2019-159856,10/19/23,10/23/23,Closed Won,Global Deluxe Steno Chair,307.92
5875,4186,CA-2019-111493,10/22/23,10/23/23,Closed Lost,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
5876,6580,CA-2019-169887,10/23/23,10/23/23,Proposing,Xerox 1986,6.68
5877,6581,CA-2019-169887,10/23/23,10/23/23,Proposing,Prang Drawing Pencil Set,8.34
5878,6582,CA-2019-169887,10/23/23,10/23/23,Proposing,"Linden 12"" Wall Clock With Oak Frame",101.94
5879,6611,CA-2019-168921,10/21/23,10/23/23,Closed Lost,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19296.00
5880,513,CA-2019-106341,10/21/23,10/24/23,Closed Lost,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7152.00
5881,884,CA-2019-165148,10/23/23,10/25/23,Closed Lost,Eldon 200 Class Desk Accessories,31.40
